D://crw_data//pd.concat\source350\code\pd.Series.map_where_replace1.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 316,
    ""combined['FamilySize'].map(lambda s: 1 if 2 <= s <= 4 else 0)"",
    ""np.where( 2 <= combined['FamilySize'] <= 4 , 1 ,0)"", t1, t2,
    'pd.Series.map', 'np.where'])
",ValueError
D://crw_data//pd.concat\source499\code\pd.Series.map_where_replace1.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 282,
    'combined.FamilySize.map(lambda s: 1 if 2 <= s <= 4 else 0)',
    'np.where( 2 <= combined.FamilySize <= 4 , 1 ,0)', t1, t2,
    'pd.Series.map', 'np.where'])
",ValueError
D://crw_data//pd.concat\source571\code\pd.Series.map_where_replace1.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 99,
    ""all_datas['FamilySize'].map(lambda s: 1 if 2 <= s <= 4 else 0)"",
    ""np.where( 2 <= all_datas['FamilySize'] <= 4 , 1 ,0)"", t1, t2,
    'pd.Series.map', 'np.where'])
",ValueError
D://crw_data//df.apply\source10\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int64)\' and \'int\',"writer.writerow([url, 63, ""app_ev['app_id'].map(app_lab)"",
    ""app_ev['app_id'].replace(app_lab)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",TypeError
D://crw_data//pd.concat\source707\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int64)\' and \'int\',"writer.writerow([url, 71, ""events['event_id'].map(app_ev)"",
    ""events['event_id'].replace(app_ev)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",TypeError
D://crw_data//pd.concat\source759\code\pd.Series.map_replace_replace0.py,AssertionError,"writer.writerow([url, 82, ""df['app'].map(app_averages['average'])"",
    ""df['app'].replace(app_averages['average'])"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AssertionError
D://crw_data//pd.concat\source857\code\pd.Series.map_replace_replace0.py,NameError: name \'title_replaceping\' is not defined,"writer.writerow([url, 29, ""combined2.loc[:, ('Title')].map(title_mapping)"",
    ""combined2.loc[:, ('Title')].replace(title_replaceping)"", t1, t2,
    'pd.Series.map', 'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1076\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 57,
    ""sns.FacetGrid(train, hue='Pclass', size=6).map(sns.kdeplot, 'Fare')"",
    ""sns.FacetGrid(train, hue='Pclass', size=6).replace(sns.kdeplot, 'Fare')"",
    t1, t2, 'pd.Series.map', 'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1089\code\pd.Series.map_replace_replace0.py,NameError: name \'logreplace\' is not defined,"writer.writerow([url, 44, ""X['saldo_medio_var29_hace3'].map(logmap)"",
    ""X['saldo_medio_var29_hace3'].replace(logreplace)"", t1, t2,
    'pd.Series.map', 'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1268\code\pd.Series.map_replace_replace0.py,NameError: name \'title_replaceping\' is not defined,"writer.writerow([url, 22, ""dataset['Title'].map(title_mapping)"",
    ""dataset['Title'].replace(title_replaceping)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1451\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 59, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1522\code\pd.Series.map_replace_replace0.py,NameError: name \'replace\' is not defined,"writer.writerow([url, 28, 'map(float, data[1])', 'replace(float, data[1])',
    t1, t2, 'pd.Series.map', 'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1523\code\pd.Series.map_replace_replace0.py,AssertionError,"writer.writerow([url, 50, 'df_train.Dates.map(get_hour_norm)',
    'df_train.Dates.replace(get_hour_norm)', t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AssertionError
D://crw_data//pd.read_csv\source1593\code\pd.Series.map_replace_replace0.py,NameError: name \'month_year_cnt_replace\' is not defined,"writer.writerow([url, 173, 'month_year.map(month_year_cnt_map)',
    'month_year.replace(month_year_cnt_replace)', t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1618\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 37, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1622\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 44, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1641\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 47, 'facet.map(sns.kdeplot, var, shade=True)',
    'facet.replace(sns.kdeplot, var, shade=True)', t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1685\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 95, 'facet.map(sns.kdeplot, var, shade=True)',
    'facet.replace(sns.kdeplot, var, shade=True)', t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1699\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 58, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1711\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 77, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1713\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 53, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source1736\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 68, ""g.map(plt.hist, 'Age', bins=20)"",
    ""g.replace(plt.hist, 'Age', bins=20)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source183\code\pd.Series.map_replace_replace0.py,NameError: name \'replace\' is not defined,"writer.writerow([url, 61,
    'map(np.radians, [pickup_lat, pickup_lon, dropoff_lat, dropoff_lon])',
    'replace(np.radians, [pickup_lat, pickup_lon, dropoff_lat, dropoff_lon])',
    t1, t2, 'pd.Series.map', 'pd.Series.replace'])
",NameError
D://crw_data//pd.read_csv\source1878\code\pd.Series.map_replace_replace0.py,AttributeError: \'FacetGrid\' object has no attribute \'replace\',"writer.writerow([url, 137, ""facet.map(sns.kdeplot, 'Age', shade=True)"",
    ""facet.replace(sns.kdeplot, 'Age', shade=True)"", t1, t2,
    'pd.Series.map', 'pd.Series.replace'])
",AttributeError
D://crw_data//pd.read_csv\source2358\code\pd.Series.map_replace_replace0.py,NameError: name \'gender_replace\' is not defined,"writer.writerow([url, 16, ""train['Sex'].map(gender_map)"",
    ""train['Sex'].replace(gender_replace)"", t1, t2, 'pd.Series.map',
    'pd.Series.replace'])
",NameError
D://crw_data//np.array\source181\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'regex\',"writer.writerow([url, 65,
    ""train['material_id'].replace(np.nan, ' ', regex=True, inplace=True)"",
    ""train['material_id'].map(np.nan, ' ', regex=True, inplace=True)"", t1,
    t2, 'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//np.array\source195\code\pd.Series.replace_map_replace0.py,AttributeError: \'StringMethods\' object has no attribute \'map\',"writer.writerow([url, 39, ""train.Cader.str.replace('Mme', 'Mlle')"",
    ""train.Cader.str.map('Mme', 'Mlle')"", t1, t2, 'pd.Series.replace',
    'pd.Series.map'])
",AttributeError
D://crw_data//np.zeros\source113\code\pd.Series.replace_map_replace0.py,AttributeError: \'bytes\' object has no attribute \'map\',"writer.writerow([url, 96, """"""clean.replace(b'
', b' ')"""""",
    """"""clean.map(b'
', b' ')"""""", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.zeros\source137\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 62, 'X_train.replace(-1, np.nan)',
    'X_train.map(-1, np.nan)', t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.zeros\source14\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 38, 'data.replace(0, np.nan, inplace=True)',
    'data.map(0, np.nan, inplace=True)', t1, t2, 'pd.Series.replace',
    'pd.Series.map'])
",AttributeError
D://crw_data//pd.concat\source1002\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 55, 'line.replace(*pair)', 'line.map(*pair)', t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//pd.concat\source263\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 17, ""s.replace('craftsm,an', 'craftsman')"",
    ""s.map('craftsm,an', 'craftsman')"", t1, t2, 'pd.Series.replace',
    'pd.Series.map'])
",AttributeError
D://crw_data//np.array\source247\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 92, ""x.replace('years', '')"", ""x.map('years', '')"",
    t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.array\source249\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 19, 'training.replace(-999999, 2)',
    'training.map(-999999, 2)', t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.array\source201\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'regex\',"writer.writerow([url, 89,
    ""train['material_id'].replace(np.nan, ' ', regex=True, inplace=True)"",
    ""train['material_id'].map(np.nan, ' ', regex=True, inplace=True)"", t1,
    t2, 'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//np.zeros\source18\code\pd.Series.replace_map_replace0.py,AttributeError: \'bytes\' object has no attribute \'map\',"writer.writerow([url, 54, """"""clean.replace(b'
', b' ')"""""",
    """"""clean.map(b'
', b' ')"""""", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.zeros\source520\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 47, 'train.replace({(0): np.nan})',
    'train.map({(0): np.nan})', t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//pd.concat\source1054\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 515, ""ticket.replace('.', '')"", ""ticket.map('.', '')"",
    t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.array\source204\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'regex\',"writer.writerow([url, 121,
    ""train['material_id'].replace(np.nan, ' ', regex=True, inplace=True)"",
    ""train['material_id'].map(np.nan, ' ', regex=True, inplace=True)"", t1,
    t2, 'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//np.zeros\source549\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 47, 'train.replace({(0): np.nan})',
    'train.map({(0): np.nan})', t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//pd.concat\source1118\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 259, ""ticket.replace('.', '')"", ""ticket.map('.', '')"",
    t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//df.at\source16\code\pd.Series.replace_map_replace0.py,TypeError: \'tuple\' object is not callable,"writer.writerow([url, 3399, ""df_all['search_term'].replace(keys, values)"",
    ""df_all['search_term'].map(keys, values)"", t1, t2, 'pd.Series.replace',
    'pd.Series.map'])
",TypeError
D://crw_data//df.fillna\source41\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'to_map\',"writer.writerow([url, 451,
    ""df[c].replace(to_replace=minor, value='minor', inplace=True)"",
    ""df[c].map(to_map=minor, value='minor', inplace=True)"", t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace1.py,TypeError: map() got an unexpected keyword argument \'inplace\',"writer.writerow([url, 76,
    'train_df.Assortment.replace(mappings, inplace=True)',
    'train_df.Assortment.map(mappings, inplace=True)', t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//df.iloc\source19\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'inplace\',"writer.writerow([url, 100,
    ""merged_df['boostsRatio'].replace(np.inf, 0, inplace=True)"",
    ""merged_df['boostsRatio'].map(np.inf, 0, inplace=True)"", t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//df.iterrows\source18\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'inplace\',"writer.writerow([url, 547, ""p_df[x].replace('yes', 1, inplace=True)"",
    ""p_df[x].map('yes', 1, inplace=True)"", t1, t2, 'pd.Series.replace',
    'pd.Series.map'])
",TypeError
D://crw_data//df.loc\source135\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'inplace\',"writer.writerow([url, 179,
    ""df['ps_reg_03_A'].replace(19, -1, inplace=True)"",
    ""df['ps_reg_03_A'].map(19, -1, inplace=True)"", t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//df.replace\source1\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 72, ""df.replace(cols_to_replace, 'NA')"",
    ""df.map(cols_to_map, 'NA')"", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//np.append\source30\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 61, ""i.replace(' Shorthair', '')"",
    ""i.map(' Shorthair', '')"", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//pd.concat\source114\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 34, ""FullName.replace(' ', '')"",
    ""FullName.map(' ', '')"", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//df.at\source21\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',"writer.writerow([url, 47, ""s.replace(' x ', ' xby ')"",
    ""s.map(' x ', ' xby ')"", t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
D://crw_data//df.join\source1\code\pd.Series.replace_map_replace0.py,TypeError: map() got an unexpected keyword argument \'inplace\',"writer.writerow([url, 62,
    ""df['DAYS_EMPLOYED'].replace(365243, np.nan, inplace=True)"",
    ""df['DAYS_EMPLOYED'].map(365243, np.nan, inplace=True)"", t1, t2,
    'pd.Series.replace', 'pd.Series.map'])
",TypeError
D://crw_data//np.abs\source33\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 169, 'complete_data.replace(-inf, 0)',
    'complete_data.map(-inf, 0)', t1, t2, 'pd.Series.replace', 'pd.Series.map']
    )
",AttributeError
D://crw_data//np.abs\source4\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 43, 'train.replace(-1, np.nan)',
    'train.map(-1, np.nan)', t1, t2, 'pd.Series.replace', 'pd.Series.map'])
",AttributeError
