3,titanic,D://crw_data//np.ones\source38,"test.loc[test['Embarked'] == 'S', 'Embarked']","test.ix[test['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.zeros\source353,"data.loc[data['SibSp'] + data['Parch'] == 0, 'isAlone']","data.ix[data['SibSp'] + data['Parch'] == 0, 'isAlone']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.where\source76,"data.loc[data['Title'] == 'Miss', 'Age']","data.ix[data['Title'] == 'Miss', 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['male', 2, 'Officer']","grouped_median.ix['male', 2, 'Officer']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"train_df.loc[train_df['Embarked'] == 'S', 'Embarked']","train_df.ix[train_df['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source913,"dataset.loc[:, ('Sex')]","dataset.ix[:, ('Sex')]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source230,"test_df.loc[test_df['Embarked'] == 'S', 'Embarked']","test_df.ix[test_df['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.count_nonzero\source6,"titanic.loc[titanic['Pclass'] == 3, 'Pclass']","titanic.ix[titanic['Pclass'] == 3, 'Pclass']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source189,"df.loc[df.Age.isnull() & (df.Gender == i) & (df.Pclass == j + 1), 'AgeFill']","df.ix[df.Age.isnull() & (df.Gender == i) & (df.Pclass == j + 1), 'AgeFill']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"test.loc[test['Embarked'] == 'C', 'Embarked']","test.ix[test['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.where\source76,"data.loc[data['Title'] == 'Ms', 'Age']","data.ix[data['Title'] == 'Ms', 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1268,"dataset.loc[(dataset['Fare'] > 17) & (dataset['Fare'] <= 30), 'Fare']","dataset.ix[(dataset['Fare'] > 17) & (dataset['Fare'] <= 30), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source13,"data.loc[data.Embarked == 'Q', 'Embarked']","data.ix[data.Embarked == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1587,"data.loc[data.Cabin.str[0] == 'D', 'Cabin']","data.ix[data.Cabin.str[0] == 'D', 'Cabin']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source18,"train.loc[x[0], 'Sex']","train.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1700,"dataset.loc[(dataset['Age'] > 18) & (dataset['Age'] <= 25), 'Age']","dataset.ix[(dataset['Age'] > 18) & (dataset['Age'] <= 25), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source779,"dataset.loc[dataset['SibSp'] == 0, 'SibSp']","dataset.ix[dataset['SibSp'] == 0, 'SibSp']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.crosstab\source17,"dataset.loc[dataset['Family_Size'] == 1, 'isAlone']","dataset.ix[dataset['Family_Size'] == 1, 'isAlone']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source9,"test.loc[test['Embarked'] == 'Q', 'Embarked']","test.ix[test['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source354,"data['test'].loc[:, (col)]","data['test'].ix[:, (col)]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source9,"test.loc[test['Sex'] == 'male', 'Sex']","test.ix[test['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source111,"Xdf.loc[Xdf['Fare'] <= 7.91, 'Fare']","Xdf.ix[Xdf['Fare'] <= 7.91, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source9,"test.loc[test['Sex'] == 'female', 'Sex']","test.ix[test['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1485,"test.loc[:, (['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare'])]","test.ix[:, (['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare'])]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1921,"train.loc[(train['Fare'] > 14.454) & (train['Fare'] <= 31), 'Fare']","train.ix[(train['Fare'] > 14.454) & (train['Fare'] <= 31), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.zeros\source160,"dataset.loc[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']","dataset.ix[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"train.loc[r, 'Title']","train.ix[r, 'Title']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source499,"grouped_median.loc['female', 1, 'Officer']","grouped_median.ix['female', 1, 'Officer']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source499,"grouped_median.loc['male', 2, 'Mr']","grouped_median.ix['male', 2, 'Mr']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.count_nonzero\source6,"titanic.loc[titanic['Embarked'] == 'C', 'Embarked']","titanic.ix[titanic['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.zeros\source398,"data.loc[data.Fare > bin_max, 'Fare']","data.ix[data.Fare > bin_max, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1700,"dataset.loc[dataset['Age'] < 0, 'Age']","dataset.ix[dataset['Age'] < 0, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.crosstab\source32,"dataset.loc[(dataset['Fare'] > 14.454) & (dataset['Fare'] <= 31), 'Fare']","dataset.ix[(dataset['Fare'] > 14.454) & (dataset['Fare'] <= 31), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source18,"train.loc[x[0], 'Sex']","train.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"train_df.loc[train_df['Sex'] == 'male', 'Sex']","train_df.ix[train_df['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.array\source195,"train.loc[train.Sex == 'male', 'Gender']","train.ix[train.Sex == 'male', 'Gender']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source114,df_combo.loc[len(titanic_train['Survived']):],df_combo.ix[len(titanic_train['Survived']):],pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"test_df.loc[test_df['Sex'] == 'female', 'Sex']","test_df.ix[test_df['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1841,"train2.loc[train['Embarked'] == 'S', 'Embarked']","train2.ix[train['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['male', 1, 'Officer']","grouped_median.ix['male', 1, 'Officer']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source139,"df.loc[df.Embarked.isnull(), 'Embarked']","df.ix[df.Embarked.isnull(), 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source107,"test_df.loc[test_df.Age.isnull() & (f == test_df.Title), 'Age']","test_df.ix[test_df.Age.isnull() & (f == test_df.Title), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source114,"df_combo.loc[mask_Age, ['Title', 'Sex', 'Pclass']]","df_combo.ix[mask_Age, ['Title', 'Sex', 'Pclass']]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1700,"dataset.loc[(dataset['Age'] > 12) & (dataset['Age'] <= 18), 'Age']","dataset.ix[(dataset['Age'] > 12) & (dataset['Age'] <= 18), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source235,"dataset.loc[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']","dataset.ix[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"test_df.loc[test_df['Embarked'] == 'C', 'Embarked']","test_df.ix[test_df['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source38,"test.loc[test['Sex'] == 'male', 'Sex']","test.ix[test['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"train.loc[:, ('Age')]","train.ix[:, ('Age')]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source13,"data.loc[data.Cabin.str[0] == 'B', 'Cabin']","data.ix[data.Cabin.str[0] == 'B', 'Cabin']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2575,"titanic.loc[titanic['Sex'] == 1, 'Age']","titanic.ix[titanic['Sex'] == 1, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.iloc\source46,"train_df.loc[train_df.Embarked.isnull(), 'Name']","train_df.ix[train_df.Embarked.isnull(), 'Name']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source49,"df.loc[df['Age'] <= 16, 'Age']","df.ix[df['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source235,"dataset.loc[dataset['Age'] <= 16, 'Age']","dataset.ix[dataset['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source18,"train.loc[x[0], 'Sex']","train.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source24,"train.loc[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]","train.ix[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1722,"test.loc[(test['Age'] > 14) & (test['Age'] <= 28), 'Age']","test.ix[(test['Age'] > 14) & (test['Age'] <= 28), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.append\source51,"data_frame.loc[data_frame['Fare'].isnull(), 'Fare']","data_frame.ix[data_frame['Fare'].isnull(), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source18,"test.loc[x[0], 'Sex']","test.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.crosstab\source32,"dataset.loc[dataset['Fare'] > 31, 'Fare']","dataset.ix[dataset['Fare'] > 31, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.zeros\source353,"data.loc[data['Fare'].isnull() & (data['Pclass'] == i), 'Fare']","data.ix[data['Fare'].isnull() & (data['Pclass'] == i), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source576,"total.loc[total['Embarked'].isnull(), 'Embarked']","total.ix[total['Embarked'].isnull(), 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['female', 1, 'Officer']","grouped_median.ix['female', 1, 'Officer']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source18,"test.loc[x[0], 'Sex']","test.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2123,"titanic_train.loc[titanic_train['Sex'] == 'male', 'Sex']","titanic_train.ix[titanic_train['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.ones\source13,"data.loc[data.Cabin.str[0] == 'A', 'Cabin']","data.ix[data.Cabin.str[0] == 'A', 'Cabin']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source121,"df.loc[df['Embarked'] == 'Q', 'Embarked']","df.ix[df['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.crosstab\source32,"dataset.loc[dataset['Age'] <= 16, 'Age']","dataset.ix[dataset['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source137,"dataset.loc[(dataset['Age'] > 32) & (dataset['Age'] <= 48), 'Age']","dataset.ix[(dataset['Age'] > 32) & (dataset['Age'] <= 48), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source779,"dataset.loc[(dataset['Fare'] > 14.454) & (dataset['Fare'] <= 24.479), 'Fare']","dataset.ix[(dataset['Fare'] > 14.454) & (dataset['Fare'] <= 24.479), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source779,"dataset.loc[(dataset['Age'] > 19) & (dataset['Age'] <= 29), 'Age']","dataset.ix[(dataset['Age'] > 19) & (dataset['Age'] <= 29), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2578,"titanic.loc[titanic['Embarked'] == 'C', 'Embarked']","titanic.ix[titanic['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"train_df.loc[train_df['Embarked'] == 'C', 'Embarked']","train_df.ix[train_df['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source137,"dataset.loc[dataset['Age'] <= 16, 'Age']","dataset.ix[dataset['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source354,"data['train'].loc[(61, 829), 'Embarked']","data['train'].ix[(61, 829), 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1587,"data.loc[data.Sex != 'male', 'Sex']","data.ix[data.Sex != 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source96,"train_data.loc[:, (['Pclass', 'Sex', 'Age'])]","train_data.ix[:, (['Pclass', 'Sex', 'Age'])]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.crosstab\source32,"dataset.loc[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']","dataset.ix[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"train.loc[r, 'Name']","train.ix[r, 'Name']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"test.loc[r, 'Name']","test.ix[r, 'Name']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.where\source21,"fullData.loc[fullData.TicketDiffFares == 1, 'TicketFare']","fullData.ix[fullData.TicketDiffFares == 1, 'TicketFare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1700,"dataset.loc[(dataset['Fare'] > 7.91) & (dataset['Fare'] <= 14.454), 'Fare']","dataset.ix[(dataset['Fare'] > 7.91) & (dataset['Fare'] <= 14.454), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source137,"dataset.loc[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']","dataset.ix[(dataset['Age'] > 48) & (dataset['Age'] <= 64), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source230,"test_df.loc[test_df['Embarked'] == 'Q', 'Embarked']","test_df.ix[test_df['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['male', 1, 'Master']","grouped_median.ix['male', 1, 'Master']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source24,"test.loc[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]","test.ix[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source174,"df.loc[df.FareFill > fare_ceiling - 1.0, 'FareFill']","df.ix[df.FareFill > fare_ceiling - 1.0, 'FareFill']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source100,"test.loc[test.Age.isnull(), 'Age']","test.ix[test.Age.isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source84,"t_train.loc[t_train['Embarked'] == 'Q', 'Embarked']","t_train.ix[t_train['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2575,"titanic.loc[titanic['Sex'] == 'male', 'Sex']","titanic.ix[titanic['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1587,"data.loc[data.Cabin.str[0] == 'G', 'Cabin']","data.ix[data.Cabin.str[0] == 'G', 'Cabin']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source111,"Xdf.loc[(Xdf['Age'] > 48) & (Xdf['Age'] <= 64), 'Age']","Xdf.ix[(Xdf['Age'] > 48) & (Xdf['Age'] <= 64), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.concatenate\source113,"test.loc[152, 'Fare']","test.ix[152, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.argsort\source10,"full.loc[:, ('Title')]","full.ix[:, ('Title')]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['female', 3, 'Miss']","grouped_median.ix['female', 3, 'Miss']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source99,"train.loc[train.Fare > bin_max, 'Fare']","train.ix[train.Fare > bin_max, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source111,"Xdf.loc[(Xdf['Age'] > 32) & (Xdf['Age'] <= 48), 'Age']","Xdf.ix[(Xdf['Age'] > 32) & (Xdf['Age'] <= 48), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.arange\source82,"dataset.loc[dataset['Embarked'] == 'Q', 'Embarked']","dataset.ix[dataset['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source24,"train.loc[train['Sex'] == 'female', 'Sex']","train.ix[train['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.zeros\source160,"dataset.loc[(dataset['Age'] > 5) & (dataset['Age'] <= 16), 'Age']","dataset.ix[(dataset['Age'] > 5) & (dataset['Age'] <= 16), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1700,"dataset.loc[(dataset['Age'] > 25) & (dataset['Age'] <= 35), 'Age']","dataset.ix[(dataset['Age'] > 25) & (dataset['Age'] <= 35), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1281,"X_test.loc[:, (['Fare'])]","X_test.ix[:, (['Fare'])]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source49,"df.loc[df['Age'] > 64, 'Age']","df.ix[df['Age'] > 64, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source4054,"train.loc[train['Embarked'] == 'S', 'Embarked']","train.ix[train['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source4054,"test.loc[test['Embarked'] == 'S', 'Embarked']","test.ix[test['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source121,"df.loc[df['Embarked'] == 'S', 'Embarked']","df.ix[df['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2454,"titanic_test.loc[titanic_test['Sex'] == 'female', 'Sex']","titanic_test.ix[titanic_test['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source137,"dataset.loc[(dataset['Age'] > 16) & (dataset['Age'] <= 32), 'Age']","dataset.ix[(dataset['Age'] > 16) & (dataset['Age'] <= 32), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.column_stack\source17,"train.loc[x[0], 'Sex']","train.ix[x[0], 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source230,"test_df.loc[test_df['Age'].isnull(), 'Age']","test_df.ix[test_df['Age'].isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source2265,"test.loc[test['Embarked'] == 'C', 'Embarked']","test.ix[test['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1722,"train.loc[(train['Age'] > 56) & (train['Age'] <= 70), 'Age']","train.ix[(train['Age'] > 56) & (train['Age'] <= 70), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source230,"train_df.loc[train_df['Embarked'] == 'Q', 'Embarked']","train_df.ix[train_df['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.arange\source385,"data_p.loc[data_p['Fare'].isnull(), 'Price']","data_p.ix[data_p['Fare'].isnull(), 'Price']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.array\source195,"train.loc[train.FamilySize < 2, 'FamilyId']","train.ix[train.FamilySize < 2, 'FamilyId']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1682,"custom_train.loc[custom_train['Age'] <= 16, 'Age']","custom_train.ix[custom_train['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1268,"dataset.loc[dataset['Fare'] <= 17, 'Fare']","dataset.ix[dataset['Fare'] <= 17, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source114,"df_combo.loc[:, ('TicketGrp')]","df_combo.ix[:, ('TicketGrp')]",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source779,"dataset.loc[(dataset['Fare'] > 9.841) & (dataset['Fare'] <= 14.454), 'Fare']","dataset.ix[(dataset['Fare'] > 9.841) & (dataset['Fare'] <= 14.454), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1268,"dataset.loc[dataset['Fare'] > 100, 'Fare']","dataset.ix[dataset['Fare'] > 100, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1268,"dataset.loc[dataset['Age'] <= 16, 'Age']","dataset.ix[dataset['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.concat\source1054,"grouped_median.loc['female', 1, 'Royalty']","grouped_median.ix['female', 1, 'Royalty']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//df.loc\source77,"test_df.loc[test_df['Embarked'] == 'Q', 'Embarked']","test_df.ix[test_df['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//pd.read_csv\source1965,"new_train.loc[new_train['Embarked'] == 'S', 'Embarked']","new_train.ix[new_train['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix,
3,titanic,D://crw_data//np.unique\source99,"test.loc[test.Age.isnull(), 'Age']","test.ix[test.Age.isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix,
