1,airbnb-recruiting-new-user-bookings,https://www.kaggle.com/etherqua/airbnbdemo,df_all.date_account_created.astype(str),df_all.date_account_created.apply(str),pd.Series.astype,pd.Series.apply 
3,titanic,https://www.kaggle.com/jtson1213/titanic-decision-tree-classifier,"dataset.loc[dataset['SibSp'] != 0, 'SibSp']","dataset.ix[dataset['SibSp'] != 0, 'SibSp']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/hawkinsliam/simple-random-forest,"dfFeatures.loc[dfFeatures['Age'] >= 64, 'Age']","dfFeatures.ix[dfFeatures['Age'] >= 64, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/dexter22/testing,"train.loc[(train['Fare'] > 7.91) & (train['Fare'] <= 14.454), 'Fare']","train.ix[(train['Fare'] > 7.91) & (train['Fare'] <= 14.454), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/dujianjun79/titanic-machine-learing,"test.loc[test.Sex == 'male', 'Sex']","test.ix[test.Sex == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/jtson1213/titanic-decision-tree-classifier,"dataset.loc[(dataset['Fare'] > 7.75) & (dataset['Fare'] <= 7.91), 'Fare']","dataset.ix[(dataset['Fare'] > 7.75) & (dataset['Fare'] <= 7.91), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/robdias/predictfy-titanic-survival,"t_train.loc[t_train['Sex'] == 'female', 'Sex']","t_train.ix[t_train['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/bineetranjan/gbt-classification,"df.loc[df['Sex'] == 'female', 'Sex']","df.ix[df['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/ekethio/titanic-second,"file.loc[file.Sex == 'female', 'Sex']","file.ix[file.Sex == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/piplimoon/leaderboard-0-8134,"df_combo.loc[:, ('Ticket')]","df_combo.ix[:, ('Ticket')]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/robdias/predictfy-titanic-survival,"t_train.loc[t_train['Embarked'] == 'C', 'Embarked']","t_train.ix[t_train['Embarked'] == 'C', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sakenk/random-forest,"ttest.loc[ttest['Embarked'] == 'Q', 'Embarked']","ttest.ix[ttest['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/piplimoon/leaderboard-0-8134,"df_combo.loc[:, ('Title')]","df_combo.ix[:, ('Title')]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sjtreadway/titanic-prediction,"dataset.loc[(dataset['Age'] > 26) & (dataset['Age'] <= 36), 'Age']","dataset.ix[(dataset['Age'] > 26) & (dataset['Age'] <= 36), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/cast42/xgboost-example-python,"train_df.loc[train_df['Age'].isnull(), 'Age']","train_df.ix[train_df['Age'].isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sakenk/random-forest,"titanic.loc[titanic['Embarked'] == 'S', 'Embarked']","titanic.ix[titanic['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/abrierly/explore-titanic-python,"train2.loc[train['Embarked'] == 'Q', 'Embarked']","train2.ix[train['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/daniglezl/main-5-py,"test.loc[test.Fare > bin_max, 'Fare']","test.ix[test.Fare > bin_max, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/abrierly/nn-approach,"test.loc[r, 'Title']","test.ix[r, 'Title']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/andyxie/titanic-xgboost,"data['train'].loc[:, ('Cabin')]","data['train'].ix[:, ('Cabin')]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/abrierly/explore-titanic-python,"test2.loc[test['Embarked'] == 'S', 'Embarked']","test2.ix[test['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/rcasellas/ensemble-stacking-with-et-script,"df.loc[(df['Age'] > 16) & (df['Age'] <= 32), 'Age']","df.ix[(df['Age'] > 16) & (df['Age'] <= 32), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sjtreadway/titanic-prediction,"dataset.loc[dataset['Age'] > 62, 'Age']","dataset.ix[dataset['Age'] > 62, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/omijn1/titanic-survivor-prediction,"X_train.loc[:, (['Age'])]","X_train.ix[:, (['Age'])]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/zgo2016/titanic-logistic-regression,"test.loc[test['Sex'] == 0, 'Sex']","test.ix[test['Sex'] == 0, 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/bhavesh09/onemoremodel,"c.loc[c['Fare'] <= 10, 'FareB']","c.ix[c['Fare'] <= 10, 'FareB']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/hawkinsliam/simple-random-forest,"dfFeatures.loc[(dfFeatures['Age'] > 16) & (dfFeatures['Age'] <= 32), 'Age']","dfFeatures.ix[(dfFeatures['Age'] > 16) & (dfFeatures['Age'] <= 32), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/bhavesh09/titanicsurvivalprediction,"train.loc[(train['Age'] > 14) & (train['Age'] <= 28), 'Age']","train.ix[(train['Age'] > 14) & (train['Age'] <= 28), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/clararnoux/titanic-not-failing,"titanic_train.loc[titanic_train['Embarked'] == 'Q', 'Embarked']","titanic_train.ix[titanic_train['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/alpoza/test-titanic,"titanic.loc[titanic['Embarked'] == 'Q', 'Embarked']","titanic.ix[titanic['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/clararnoux/titanic-not-failing,"titanic_train.loc[titanic_train['Sex'] == 'female', 'Sex']","titanic_train.ix[titanic_train['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/piplimoon/leaderboard-0-8134,df_combo.loc[0:len(titanic_train['Survived']) - 1],df_combo.ix[0:len(titanic_train['Survived']) - 1],pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/adiamb/titanic-survival-my-way,"test.loc[:, 'Pclass':'Embarked']","test.ix[:, 'Pclass':'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/corgicoffee/kernelb4bd873fab,"test_data.loc[:, (['Pclass', 'Sex', 'Age'])]","test_data.ix[:, (['Pclass', 'Sex', 'Age'])]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/piplimoon/leaderboard-0-8134,"df_combo.loc[mask_Age, ['Age', 'Title', 'Sex', 'Pclass']]","df_combo.ix[mask_Age, ['Age', 'Title', 'Sex', 'Pclass']]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/omijn1/titanic-survivor-prediction,"X_test.loc[:, (['Sex'])]","X_test.ix[:, (['Sex'])]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/abrierly/nn-approach,"test.loc[:, ('Age')]","test.ix[:, ('Age')]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sjtreadway/titanic-prediction,"dataset.loc[(dataset['Age'] > 36) & (dataset['Age'] <= 62), 'Age']","dataset.ix[(dataset['Age'] > 36) & (dataset['Age'] <= 62), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/sinanalb/test-titanic,"dataset.loc[(dataset['Age'] > 60) & (dataset['Age'] <= 120), 'Age']","dataset.ix[(dataset['Age'] > 60) & (dataset['Age'] <= 120), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/yashduvvuru/pytanic,"test.loc[train.Sex == 'male', 'Gender']","test.ix[train.Sex == 'male', 'Gender']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/yashduvvuru/pytanic,"test.loc[test.FamilySize < 2, 'FamilyId']","test.ix[test.FamilySize < 2, 'FamilyId']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/bhavesh09/onemoremodel,"c.loc[(c['Fare'] > 10) & (c['Fare'] <= 25), 'FareB']","c.ix[(c['Fare'] > 10) & (c['Fare'] <= 25), 'FareB']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/omijn1/titanic-survivor-prediction,"X_train.loc[X_train.Embarked.isna(), ['Embarked']]","X_train.ix[X_train.Embarked.isna(), ['Embarked']]",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/kingarthurie/titanik-rdf,"data.loc[data['Embarked'] == 'Q', 'Embarked']","data.ix[data['Embarked'] == 'Q', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/robdias/predictfy-titanic-survival,"t_train.loc[t_train['Embarked'] == 'S', 'Embarked']","t_train.ix[t_train['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
3,titanic,https://www.kaggle.com/zgo2016/titanic-logistic-regression,"test.loc[test['Sex'] == 1, 'Sex']","test.ix[test['Sex'] == 1, 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
3,whats-cooking-kernels-only,https://www.kaggle.com/vishreddy/predicting-cuisine,"data.loc[(data['TYPE-LABEL'] == 'TRAIN').tolist(), 'cuisine']","data.ix[(data['TYPE-LABEL'] == 'TRAIN').tolist(), 'cuisine']",pd.DataFrame.loc,pd.DataFrame.ix
3,whats-cooking-kernels-only,https://www.kaggle.com/vishreddy/predicting-cuisine,"data.loc[(data['TYPE-LABEL'] == 'TEST').tolist(), 'ingredients']","data.ix[(data['TYPE-LABEL'] == 'TEST').tolist(), 'ingredients']",pd.DataFrame.loc,pd.DataFrame.ix
3,whats-cooking-kernels-only,https://www.kaggle.com/vishreddy/predicting-cuisine,"data.loc[(data['TYPE-LABEL'] == 'TEST').tolist(), 'id']","data.ix[(data['TYPE-LABEL'] == 'TEST').tolist(), 'id']",pd.DataFrame.loc,pd.DataFrame.ix
3,prudential-life-insurance-assessment,https://www.kaggle.com/lifepreserver/simple-sklearn-randomforestclassifier,df[col].apply(lambda x: hash(str(x))),"pd.DataFrame(df[col]).apply(lambda x: hash(str(x[col])),axis=1)",pd.Series.apply,pd.DataFrame.apply
3,web-traffic-time-series-forecasting,https://www.kaggle.com/mikeskim/logmean-imputation,data[date_cols].apply(lambda x: x.fillna(value=data['imputed_values'])),"pd.DataFrame(data[date_cols]).apply(lambda x: x[date_cols].fillna(value=data['imputed_values']),axis=1)",pd.Series.apply,pd.DataFrame.apply
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/cttsai/xgb-trial-oct-08,df[c].fillna('na').astype(str),df[c].fillna('na').apply(str),pd.Series.astype,pd.Series.apply
3,liberty-mutual-group-property-inspection-prediction,https://www.kaggle.com/devendramittal/randomforest,x.astype(int),x.apply(int),pd.Series.astype,pd.Series.apply
3,titanic,https://www.kaggle.com/nimz911/titanic-logisticregression,train['Embarked'].astype('category'),train['Embarked'].apply('category'),pd.Series.astype,pd.Series.apply
3,titanic,https://www.kaggle.com/cooleel/a-quick-try-of-h2o-automl-on-titanic-dataset,data.astype(float),data.apply(float),pd.Series.astype,pd.Series.apply
3,allstate-claims-severity,https://www.kaggle.com/tilii7/ensemble-weights-minimization-vs-mcmc,train.iloc[train_i],train.iat[train_i],pd.Series.iloc,pd.Series.iat
3,allstate-claims-severity,https://www.kaggle.com/leonardocardoso/braga-alg-tests,"X.iloc[0:, new_split:]","X.iat[0:, new_split:]",pd.Series.iloc,pd.Series.iat
3,allstate-claims-severity,https://www.kaggle.com/leonardocardoso/braga-alg-tests,"train_df.iloc[0:, 1:-1]","train_df.iat[0:, 1:-1]",pd.Series.iloc,pd.Series.iat
3,allstate-claims-severity,https://www.kaggle.com/mmueller/categorical-embedding-with-xgb,"train_test.iloc[ntrain:, :]","train_test.iat[ntrain:, :]",pd.Series.iloc,pd.Series.iat
3,allstate-claims-severity,https://www.kaggle.com/tilii7/ensemble-weights-minimization-vs-mcmc,train.iloc[cv_i],train.iat[cv_i],pd.Series.iloc,pd.Series.iat
3,allstate-claims-severity,https://www.kaggle.com/leonardocardoso/braga-alg-tests,"train_df.iloc[0:, (-1)]","train_df.iat[0:, (-1)]",pd.Series.iloc,pd.Series.iat
3,bnp-paribas-cardif-claims-management,https://www.kaggle.com/happycube/simple-cv-example-one-feature-near-rf,all_data.iloc[num_train:],all_data.iat[num_train:],pd.Series.iloc,pd.Series.iat
3,costa-rican-household-poverty-prediction,https://www.kaggle.com/ymatioun/hoh-only-scaled,merged_df.iloc[valid_idx],merged_df.iat[valid_idx],pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/harshitsaini/clean-character-image,"labeled_images.iloc[:, 1:]","labeled_images.iat[:, 1:]",pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/mrisdal/starter-kernel-python-script-1,train.iloc[1:10],train.iat[1:10],pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/harshitsaini/clean-character-image,"labeled_images.iloc[:, :1]","labeled_images.iat[:, :1]",pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/davidecremonapoli/digit-test,train_images.iloc[1],train_images.iat[1],pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/davidecremonapoli/digit-test,"train_df.iloc[0:5000, :1]","train_df.iat[0:5000, :1]",pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/muthu4all/recognize-the-number,"dataset.iloc[:, 1:]","dataset.iat[:, 1:]",pd.Series.iloc,pd.Series.iat
3,digit-recognizer,https://www.kaggle.com/davidecremonapoli/digit-test,"train_labels.iloc[1, 0]","train_labels.iat[1, 0]",pd.Series.iloc,pd.Series.iat
3,forest-cover-type-kernels-only,https://www.kaggle.com/sunfulv1/nmsz1816010,"xx_func.iloc[train_.shape[0]:, :]","xx_func.iat[train_.shape[0]:, :]",pd.Series.iloc,pd.Series.iat
3,ghouls-goblins-and-ghosts-boo,https://www.kaggle.com/wangquan/test1,train_test.iloc[len(y_train):],train_test.iat[len(y_train):],pd.Series.iloc,pd.Series.iat
3,grupo-bimbo-inventory-demand,https://www.kaggle.com/kobakhit/xgboost,"train.iloc[1:6, :]","train.iat[1:6, :]",pd.Series.iloc,pd.Series.iat
3,grupo-bimbo-inventory-demand,https://www.kaggle.com/kobakhit/xgboost,"test.iloc[1:6, :]","test.iat[1:6, :]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/legorreta/first-model-lightgbm,app_train.iloc[val_idx],app_train.iat[val_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/abhilashawasthi/first-lightgbm,data[features].iloc[trn_idx],data[features].iat[trn_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/ogrellier/good-fun-with-ligthgbm,data_[feats].iloc[val_idx],data_[feats].iat[val_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/danofer/fork-lightgbm-with-simple-features-oof-preds,train_df[feats].iloc[train_idx],train_df[feats].iat[train_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/legorreta/first-model-lightgbm,app_train.iloc[trn_idx],app_train.iat[trn_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/cttsai/good-fun-with-ligthgbm-trial,X.iloc[trn_idx],X.iat[trn_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/mlisovyi/modular-good-fun-with-ligthgbm,"fold_importance_df.iloc[i, 0]","fold_importance_df.iat[i, 0]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/abhilashawasthi/first-lightgbm,data[features].iloc[val_idx],data[features].iat[val_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/danofer/fork-lightgbm-with-simple-features-oof-preds,train_df[feats].iloc[valid_idx],train_df[feats].iat[valid_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/sandeshak/home-credit-default-with-lgbm,"df.iloc[train.shape[0]:,]","df.iat[train.shape[0]:,]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/ogrellier/good-fun-with-ligthgbm,data_[feats].iloc[trn_idx],data_[feats].iat[trn_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/cttsai/good-fun-with-ligthgbm-trial,X.iloc[val_idx],X.iat[val_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/mlisovyi/modular-good-fun-with-ligthgbm,"fold_importance_df.iloc[i, 1]","fold_importance_df.iat[i, 1]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/prashantkikani/home-rf-et-xgb-cb-stack-oof-lb-0-778,"tr_te.iloc[tri:, :]","tr_te.iat[tri:, :]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/nilzone/lgbm-with-mean-encodings,X_train.iloc[val_idx],X_train.iat[val_idx],pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/prashantkikani/home-rf-et-xgb-cb-stack-oof-lb-0-778,"tr_te.iloc[:tri, :]","tr_te.iat[:tri, :]",pd.Series.iloc,pd.Series.iat
3,home-credit-default-risk,https://www.kaggle.com/nilzone/lgbm-with-mean-encodings,X_train.iloc[fit_idx],X_train.iat[fit_idx],pd.Series.iloc,pd.Series.iat
3,home-depot-product-search-relevance,https://www.kaggle.com/chirz8/cjk1404-1,df_all.iloc[num_train:],df_all.iat[num_train:],pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"dataset.iloc[:, (i)]","dataset.iat[:, (i)]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/davideng/homeprices,"train_dataset.iloc[:, (76)]","train_dataset.iat[:, (76)]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"dataframe.iloc[:, (i)]","dataframe.iat[:, (i)]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"dataset.iloc[0, i]","dataset.iat[0, i]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/davideng/homeprices,"train_dataset.iloc[:, :-1]","train_dataset.iat[:, :-1]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"dataset.iloc[:, 80:81]","dataset.iat[:, 80:81]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/davideng/homeprices,"test_dataset.iloc[:, :]","test_dataset.iat[:, :]",pd.Series.iloc,pd.Series.iat
3,house-prices-advanced-regression-techniques,https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"dataset.iloc[:, 1:-1]","dataset.iat[:, 1:-1]",pd.Series.iloc,pd.Series.iat
3,jigsaw-toxic-comment-classification-challenge,https://www.kaggle.com/tokestermw/deep-bow-baseline,"train_df.iloc[:, 2:]","train_df.iat[:, 2:]",pd.Series.iloc,pd.Series.iat
3,PLAsTiCC-2018,https://www.kaggle.com/ogrellier/multi-core-aggregations,df.iloc[trn_],df.iat[trn_],pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/ogrellier/xgb-classifier-upsampling-lb-0-283,trn_df.iloc[val_idx],trn_df.iat[val_idx],pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/tunguz/xgb-5fold-upsampling-no-stratification,trn_dat.iloc[idx],trn_dat.iat[idx],pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/gvyshnya/gbm-cv-submission-lb-28,"X.iloc[(test_index), :]","X.iat[(test_index), :]",pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/johannesss/stacking-lightgbm-with-logisticregression,"X_train.iloc[(fit_index), :]","X_train.iat[(fit_index), :]",pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/johannesss/stacking-lightgbm-with-logisticregression,"X_train.iloc[(val_index), :]","X_train.iat[(val_index), :]",pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/ievgenvp/lgbm-custom-randomizedsearchcv-lb-283,X.iloc[test_index],X.iat[test_index],pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/gvyshnya/lightgbm-cv-submission-lb-0-28,"X.iloc[(train_index), :]","X.iat[(train_index), :]",pd.Series.iloc,pd.Series.iat
3,porto-seguro-safe-driver-prediction,https://www.kaggle.com/ievgenvp/lgbm-custom-randomizedsearchcv-lb-283,X.iloc[train_index],X.iat[train_index],pd.Series.iloc,pd.Series.iat
3,santander-customer-satisfaction,https://www.kaggle.com/cast42/calibratedcv-xgboost,"training.iloc[:, :-1]","training.iat[:, :-1]",pd.Series.iloc,pd.Series.iat
3,santander-value-prediction-challenge,https://www.kaggle.com/prashantkikani/ensembling-has-always-been-the-answer,"results.iloc[(results['Score'].idxmin()), :]","results.iat[(results['Score'].idxmin()), :]",pd.Series.iloc,pd.Series.iat
3,santander-value-prediction-challenge,https://www.kaggle.com/ogrellier/santander-46-features,dtrain.data.iloc[val_idx],dtrain.data.iat[val_idx],pd.Series.iloc,pd.Series.iat
3,sf-crime,https://www.kaggle.com/dollardollar/importance-of-address-features,"shuffle(fold1, random_state=123).iloc[0:300000, :]","shuffle(fold1, random_state=123).iat[0:300000, :]",pd.Series.iloc,pd.Series.iat
3,titanic,https://www.kaggle.com/thamagame/titanic-with-learning-curves,train.iloc[CROSS_VALIDATION_SIZE:CROSS_VALIDATION_SIZE + m],train.iat[CROSS_VALIDATION_SIZE:CROSS_VALIDATION_SIZE + m],pd.Series.iloc,pd.Series.iat
3,titanic,https://www.kaggle.com/durgapd/titanic-my-first,"train[predictors].iloc[(train1), :]","train[predictors].iat[(train1), :]",pd.Series.iloc,pd.Series.iat
3,titanic,https://www.kaggle.com/shyamspr/backward-elimination,"train.iloc[:, ([2, 4, 5, 6, 7, 9, 11])]","train.iat[:, ([2, 4, 5, 6, 7, 9, 11])]",pd.Series.iloc,pd.Series.iat
